Spambase-460 58 230
0 0 0 0 0 0 0 0 0 0 0 0.214626 0 0 0 0 0 0 0.243024 0 0.16875 0 0 0 0 0.175553 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.378151 0 0 0 0 0 0 0 0 0 0 0 0.00132132 0.003003 0.00852799 0 
0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0012012 0.003003 0.00148313 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0644258 0 0 0 0.0433154 0 0 0 0 0.00135736 0.00750751 0.0146459 0 
0 0 0 0 0.013 0.161491 0 0 0 0.0317848 0 0.18601 0.0234234 0.0234234 0 0 0.101562 0 0 0 0 0 0 0 0.236671 0.0845254 0 0 0.00910364 0.119816 0 0 0 0 0 0.0898618 0.0188679 0 0 0 0 0 0 0 0 0 0 0 0.0339879 0.0236479 0 0 0 0 0.00137387 0.0135135 0.071561 0 
0.025 0.0140056 0.282913 0 0.08 0.496894 0.0687758 0 0.340426 0.0244499 0.15 0.111288 0.0540541 0 0.69697 0.0136054 0 0.219368 0.117912 0.032 0.0875 0 0.255319 0.0226757 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0560224 0 0.005 0.0140056 0 0 0 0.0257551 0 0.0882088 0.0478064 0.00923077 0.0113363 0.501502 0.250278 1 
0 0 0 0 0 0 0 0 0 0.141809 0 0 0 0 0 0 0 0 0.261026 0 0 0 0 0 0.113134 0.150845 0.0464 0.400922 0.0406162 0.267281 0.133641 0.133641 0 0.133641 0.133641 0.267281 0.08418 0 0.0522052 0.133641 0 0 0.162465 0 0.029 0 0 0 0 0.088738 0 0 0 0 0.00183483 0.00825826 0.0257694 0 
0.0975 0 0 0 0 0.242236 0.108666 0 0 0 0 0.125596 0 0 0 0 0.0761719 0 0.213321 0 0.345 0 0.502128 0.179138 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0142824 0 0.110171 0.0553707 0 0.00251952 0.00900901 0.0137189 1 
0 0 0 0 0 0 0.169188 0 0 0 0 0 0 0 0 0.167347 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.350855 0 0 0.000569069 0.00525526 0.00723026 1 
0 0.0322129 0 0 0.115 0 0.0316369 0.0737179 0 0.112469 0 0.109698 0.0414414 0 0 0 0.134766 0.136364 0.248425 0 0.23 0 0 0.0521542 0 0 0 0 0 0 0 0 0 0 0 0.264977 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00842894 0.0220318 0.151395 0.0108926 0 0.00129429 0.0382883 0.0526511 1 
0 0 0.159664 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0252025 0 0 0 0 0 0.0182055 0.0364109 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0392157 0 0 0.0168067 0.014 0.0392157 0 0.261682 0 0.0100679 0 0 0 0 0.000962462 0.00525526 0.0202076 0 
0 0 0 0 0.476 0 0 0 0 0 0 0.756757 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.333333 0 0 0 0 0 0 0 0 0 0 0 0 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0.000345345 0.0015015 0.00278087 0 
0 0.047619 0.0952381 0 0 0 0 0.108974 0 0 0.17 0 0 0 0 0.234014 0 0 0.0927093 0 0.2575 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.078341 0 0 0 0 0.017 0 0 0 0 0.0107703 0 0 0 0 0.00351952 0.0795796 0.0357805 0 
0 0 0 0 0 0 0 0 0 0 0 0 0.29009 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000576577 0.00225225 0.00315165 0 
0.0475 0.0133053 0.0532213 0 0.108 0.118012 0.0261348 0.314103 0.378723 0.144254 0.045 0.171701 0.0342342 0.16036 0.038961 0 0 0.233202 0.346535 0.0944 0.2225 0 0.0382979 0.0657596 0 0 0 0 0 0 0 0 0 0 0.0207373 0 0 0 0.00810081 0.0207373 0 0 0 0 0 0 0 0 0 0 0.116279 0.0741674 0.067171 0.00923077 0.0047973 0.036036 0.150723 1 
0 0 0 0 0 0 0 0 0 0.332518 0 0 0 0 0 0 0 0 0 0 0.17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.190476 0 0 0 0 0 0 0 0 0.00457958 0.0375375 0.0148313 0 
0.0525 0.0070028 0.145658 0 0.126 0.0621118 0 0 0.178723 0.127139 0.105 0.0826709 0.0756757 0 0 0 0.101562 0 0.407741 0 0.25 0 0.131915 0.333333 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00655584 0 0.0253825 1 0 0.0154474 0.144144 0.188172 1 
0 0 0 0 0 0 0 0 0 0 0 0.756757 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.138434 0 0 0.000642643 0.00225225 0.00166852 0 
0 0 0 0 0 0 0 0 0 0 0 0.224165 0 0 0 0 0.136719 0 0.126913 0 0.17625 0 0 0 0 0 0.028 0 0 0 0.16129 0 0 0 0 0 0 0 0 0.488479 0 0 0 0 0 0 0 0 0 0.0625146 0.0403917 0 0 0 0.0253108 0.148649 0.0693363 0 
