Spambase-460 58 230
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.129244 0 0 0 0 0 0 0.000556174 0 
0 0.0336134 0.134454 0 0.146 0 0.0660248 0 0 0.237164 0.24 0 0 0 0 0.0653061 0 0 0.0873087 0.0768 0.24375 0 0 0.108844 0 0 0 0 0 0 0 0 0 0 0 0 0.211901 0 0 0.110599 0 0 0 0 0 0 0 0 0 0.017092 0 0.106031 0.0889561 0 0.00578078 0.0345345 0.0357805 1 
0 0 0 0 0 0 0 0 0 0 0 0.721781 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.636555 0 0 0 0 0 0 0 0 0 0 0 0 0.636555 0 0 0 0 0 0 0 0 0 0 0 0 0.001 0.00225225 0.00259548 0 
0 0 0 0 0 0 0 0 0 0 0 0.144674 0 0 0 0 0.177734 0 0.247525 0 0 0 0 0 0.118986 0 0 0 0 0 0 0 0 0 0 0 0.132075 0 0 0 0 0.0637255 0 0 0 0 0 0 0.0757805 0 0 0.0541854 0 0 0.00141441 0.00525526 0.0124212 0 
0 0 0 0 0 0 0 0.355769 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.47234 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0555 0 0 0 0 0.0487005 0 0.0374437 0.12587 0 0.00442943 0.0165165 0.0144605 1 
0 0 0 0 0.032 0 0 0 0 0 0 0.0508744 0 0 0 0 0 0.0632411 0.0576058 0 0.04 0 0 0 0.083225 0.16645 0.0256 0.0737327 0.022409 0.0737327 0.0737327 0.0737327 0.0875513 0.0737327 0.0737327 0.0737327 0.139332 0 0.0288029 0.0737327 0 0 0.179272 0.0192077 0.016 0.0896359 0 0 0 0.0220089 0.0287638 0.0169217 0 0 0.00137988 0.00900901 0.0307749 0 
0 0 0 0 0.156 0 0.21458 0 0 0 0 0 0 0 0 0 0 0 0.140414 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.138074 0.0771558 0 0.0106351 0.0600601 0.0177976 1 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.140414 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00727628 0.012012 0.0139043 0 
0 0 0 0 0 0 0 0.570513 0 0 0 0 0 0.320721 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0.000666667 0.003003 0.00222469 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0855086 0 0 0 0 0 0.0617685 0 0 0 0 0 0 0 0.129959 0 0 0 0 0 0 0 0 0 0 0.114046 0 0 0 0 0.0662135 0.0922501 0 0 0 0 0.00171471 0.003003 0.00815721 0 
0 0 0 0 0 0.142857 0 0 0 0 0 0.073132 0 0 0 0.062585 0.0898438 0.0454545 0.270027 0 0.08625 0 0 0 0 0 0 0 0 0 0 0 0.0314637 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0193857 0.00889721 0 0 0 0.0233846 0.0024024 0.0307808 0.0335558 1 
0.0375 0 0.341737 0 0.045 0 0.0206327 0 0.259574 0.149144 0 0.120827 0.0540541 0 0.12987 0.0829932 0.119141 0 0.164716 0.072 0.34375 0 0 0.0680272 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0262234 0 0.125653 0.0202723 0 0.00615766 0.0465465 0.148313 1 
0 0 0 0 0.065 0 0.0894085 0 0 0 0 0 0 0 0 0.0884354 0 0 0.529253 0 0.08125 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0325 0 0 0 0 0 0 0.317732 0 0 0.00304054 0.015015 0.0216908 1 
0 0 0 0 0 0 0 0 0 0 0 0.222576 0 0 0 0 0.136719 0 0.126013 0 0.175 0 0 0 0 0 0.028 0 0 0 0.16129 0 0 0 0 0 0 0 0 0.486175 0 0 0 0 0 0 0 0 0 0.0622805 0.0403917 0 0 0 0.0255255 0.149399 0.0698925 0 
0 0 0 0 0 0 0.244842 0 0 0.435208 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0979298 0 0 0.00116667 0.003003 0.00278087 1 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000249249 0.0015015 0.00241009 0 
0.3475 0 0.585434 0 0 0 0 0 0 0 0 1 0 0 0 0.0938776 0 0 0.377138 0.1104 0.08625 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0621062 0 0 0 0 0 0 0 0 0 0 0 0 0.0457246 0 0 0.0015015 0.00900901 0.0116796 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.25 0 0 0 0 0 0 0.166517 0 0 0.00045045 0.00225225 0.00222469 0 
0.0425 0.0182073 0.338936 0 0.043 0.372671 0.0591472 0.0833333 0.293617 0.127139 0.13 0.206677 0.0306306 0 0.25974 0.106122 0.0332031 0.274704 0.218722 0.0272 0.14125 0 0.404255 0.0385488 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0184332 0 0 0 0 0.004 0 0 0 0 0.0252868 0 0.0487849 0.073525 0.008 0.0081006 0.436937 0.254727 1 
0.025 0.0140056 0.282913 0 0.08 0.496894 0.0687758 0 0.340426 0.0244499 0.15 0.111288 0.0540541 0 0.69697 0.0136054 0 0.219368 0.117912 0.032 0.0875 0 0.255319 0.0226757 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0560224 0 0.005 0.0140056 0 0 0 0.0257551 0 0.0882088 0.0478064 0.00923077 0.0113363 0.501502 0.250278 1 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.187219 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000642643 0.00225225 0.00166852 0 
0 0 0.22409 0 0.08 1 0 0 0 0 0 0.127186 0.29009 0 0 0 0 0 0.362736 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.157516 0 0 0.00750751 0.0352853 0.0253986 1 
0 0 0 0 0 0 0 0 0 0 0 0.136725 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.124819 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000888889 0.00525526 0.00778643 0 
0 0 0.0896359 0 0.064 0.397516 0.088033 0.102564 0 0 0 0.0508744 0.0576577 0 0 0.0435374 0.0625 0.0632411 0.20432 0 0.405 0 0 0.0725624 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.032 0 0 0 0 0.0365254 0 0 0.0472012 0 0.00103303 0.0135135 0.028921 1 
0 0.017507 0.210084 0 0.1 0.15528 0 0 0 0 0.125 0.0397456 0.225225 0 0 0.0340136 0 0.247036 0.225923 0 0.21875 0 0.106383 0 0 0 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00756076 0 0 0.000306306 0.0045045 0.0216908 0 
0 0 0 0 0 0 0 0 0 0 0 0.165342 0 0 0 0 0 0 0.468047 0 0 0 0 0 0 0 0.0416 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0456568 0 0 0 0 0.000106607 0.000750751 0.00259548 0 
0 0 0 0 0.032 0 0 0.102564 0.13617 0.156479 0 0.203498 0 0 0 0.348299 0.1875 0 0.345635 0 0.12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0229454 0.0299878 0.0885689 0 0 0.00177778 0.018018 0.0305895 1 
0 0 0 0 0 0 0 0 0 0 0 0.756757 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.138434 0 0 0.000642643 0.00225225 0.00166852 0 
0 0 0.179272 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.289829 0 0 0 0 0 0.0416125 0 0 0 0 0 0 0 0 0 0 0 0.0928882 0 0.0576058 0 0 0 0 0 0.0645 0.361345 0 0 0 0.0814797 0 0.208821 0 0 0.00318468 0.0105105 0.0189099 0 
0 0 0.0980392 0 0.035 0.440994 0 0 0 0 0 0.112878 0 0 0 0 0 0 0.0639064 0 0.04375 0 0 0 0 0 0 0 0 0 0 0 0.0478796 0 0 0 0.0507983 0 0.0315032 0 0 0 0.0980392 0 0.0175 0 0 0 0 0.029033 0 0.0669667 0 0 0.000962462 0.00825826 0.0202076 0 
0 0 0.246499 0 0 0 0 0 0.374468 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0737532 0 0 0 0 0.000249249 0.0015015 0.00370782 0 
0 0 0.19888 0 0.071 0 0 0 0 0 0 0 0 0 0 0.0965986 0 0 0.127813 0 0.08875 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0355 0 0 0 0 0.0283306 0 0.19694 0 0 0.00153303 0.0112613 0.0174268 1 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.1665 0 0 0 0 0.147038 0 0 0 0 0.000750751 0.003003 0.00259548 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000370782 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.555356 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.123 0 0 0 0 0 0 0.222322 0 0 0.0052042 0.00675676 0.024657 1 
0 0 0 0 0 0.198758 0 0 0 0 0 0 0 0 0 0 0.1875 0 0 0 0 0 0 0 0 0 0 0 0 0.516129 0 0 0 0 0 0 0 0 0.0288029 0 0 0 0 0 0 0 0 0 0.0453172 0.063217 0.0275398 0 0 0 0.0015015 0.00975976 0.0328142 1 
0 0 0.114846 0 0 0 0 0 0 0.100244 0 0.198728 0 0 0 0 0 0 0.261926 0 0.05125 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0430812 0 0 0 0 0.000807808 0.00675676 0.00723026 0 
0 0 0.0280112 0 0.02 0.0621118 0 0 0 0 0 0.324324 0.036036 0.018018 0 0 0.158203 0 0 0 0 0 0.0851064 0 0.178804 0 0 0 0 0 0 0 0 0 0 0.0691244 0.0435414 0 0 0 0 0 0 0 0 0 0 0 0.00755287 0.0213065 0 0 0 0 0.00174324 0.0195195 0.106415 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.28447 0 0.176418 0 0 0 0.27451 0 0 0 0 0.915888 0 0.0882697 0 0.0225023 0 0 0.00289039 0.0195195 0.0291064 0 
0 0 0 0 0 0 0 0 0 0 0 0.529412 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000556174 0 
