Spambase-460 58 230
0.03 0 0.0336134 0 0 0 0 0 0 0 0.06 0.0604134 0 0 0 0 0.0234375 0 0.160216 0 0.06375 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0174165 0 0 0 0 0.017507 0 0 0.006 0.0882353 0 0 0.00453172 0.0173262 0 0.00990099 0 0.0110769 0.00312312 0.0465465 0.0774935 0 
0 0 0 0 0.087 0 0.11967 0 0 0 0 0 0 0 0 0.357823 0 0.171937 0.236724 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.143654 0.0481089 0 0.0262072 0.101351 0.037449 0 
0 0 0.184874 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0594059 0 0 0 0 0 0.130039 0.345904 0 0.152074 0 0 0 0 0 0 0.152074 0 0.193033 0 0.0594059 0 0 0 0.184874 0 0 0 0 0 0 0.0243503 0.127907 0.0187219 0 0 0.00172973 0.012012 0.0233593 0 
0 0.0294118 0.117647 0 0.127 0 0.0577717 0 0 0.310513 0 0 0 0 0 0.172789 0 0 0.153015 0.0672 0.15875 0 0 0.0952381 0 0 0 0 0 0 0 0 0 0 0 0 0.184325 0 0 0.0967742 0 0 0 0 0 0 0 0 0 0.0147506 0 0.10297 0.019062 0 0.0069955 0.0405405 0.045977 1 
0.5 0 0 0 0 0 0 0 0 0 1 0.317965 0 0 0 0 0 0 0.180018 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00733934 0.021021 0.00964034 0 
0.03 0.00840336 0.0336134 0 0.012 0.0745342 0 0.11859 0.0510638 0 0.06 0.117647 0 0 0 0 0.046875 0.0237154 0 0.0384 0 0 0 0 0.0318596 0 0 0.0276498 0.00840336 0 0 0 0 0 0 0.225806 0.0348331 0 0.0108011 0 0 0.0343137 0 0 0 0.103641 0 0 0.00427996 0.0208382 0 0 0.00514372 0 0.000605105 0.0127628 0.084353 0 
0 0 0.117647 0 0.064 0 0 0 0 0 0 0.0333863 0 0 0 0 0 0 0.0765077 0 0.02625 0 0 0 0.138492 0.0273082 0.0084 0 0 0 0 0 0.291382 0 0 0 0.0609579 0 0.0189019 0.0483871 0 0 0.117647 0.012605 0.032 0 0 0 0.0599194 0.103723 0.0416157 0 0 0 0.00228829 0.0127628 0.0480163 0 
0 0.0245098 0.196078 0 0.035 0 0 0 0 0 0 0.111288 0 0 0 0.142857 0 0.13834 0.189919 0 0.175 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0175 0 0 0 0 0.0285647 0 0.231143 0 0 0.00396246 0.045045 0.057842 1 
0.0475 0 0.109244 0 0.124 0.0807453 0 0.0192308 0.13617 0 0 0.0715421 0.0468468 0 0 0 0.0253906 0 0.111611 0 0.04875 0 0.0255319 0 0.0676203 0 0 0 0 0 0 0 0 0 0 0.0138249 0 0 0 0 0 0 0 0 0.0195 0 0 0 0 0.00702412 0 0 0.00907716 0 0.000857357 0.0307808 0.0548758 0 
0 0 0 0 0 0 0 0 0 0.132029 0 0 0 0 0 0 0 0 0.145815 0 0 0 0 0 0.105332 0.140442 0.0432 0.373272 0.0378151 0.124424 0.124424 0.124424 0 0.124424 0.124424 0.124424 0.0783745 0 0 0.124424 0 0 0.151261 0 0.027 0 0 0 0 0.130883 0 0 0 0 0.00306156 0.00900901 0.0285502 0 
0.095 0 0.532213 0 0.114 0 0 0 0.161702 0.0929095 0 0 0 0 0 0 0 0 0.0342034 0.1216 0 0 0 0 0.0247074 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.181458 0.0178517 0 0.441441 0.882883 0.218576 1 
